family,genus
Compositae,Amolinia
Myrtaceae,Amomis
Zingiberaceae,Amomum
Myrtaceae,Amomyrtella
Myrtaceae,Amomyrtus
Meliaceae,Amoora
Bixaceae,Amoreuxia
Amaranthaceae,Amorgine
Leguminosae,Amoria
Malpighiaceae,Amorimia
Leguminosae,Amorpha
Araceae,Amorphophallus
Rutaceae,Ampacus
Orchidaceae,Amparoa
Apocynaceae,Ampelamus
Compositae,Ampelaster
Poaceae,Ampelocalamus
Ulmaceae,Ampelocera
Vitaceae,Ampelocissus
Poaceae,Ampelodesmos
Vitaceae,Ampelopsis
Thelypteridaceae,Ampelopteris
Cucurbitaceae,Ampelosicyos
Cucurbitaceae,Ampelosycios
Vitaceae,Ampelovitis
Rhamnaceae,Ampelozizyphus
Polygonaceae,Ampelygonum
Euphorbiaceae,Amperea
Compositae,Ampherephis
Compositae,Amphiachyris
Rubiaceae,Amphiasma
Pallaviciniaceae,Amphibiophytum
Melastomataceae,Amphiblemma
Tectariaceae,Amphiblestra
Aizoaceae,Amphibolia
Cymodoceaceae,Amphibolis
Boraginaceae,Amphibologyne
Poaceae,Amphibromus
Leguminosae,Amphicarpaea
Poaceae,Amphicarpum
Cephaloziellaceae,Amphicephalozia
Cyatheaceae,Amphicosmia
Rubiaceae,Amphidasya
Cyatheaceae,Amphidesmium
Apocynaceae,Amphidetes
Orthotrichaceae,Amphidium
Compositae,Amphidoxa
Orchidaceae,Amphigena
Compositae,Amphiglossa
Jubulaceae,Amphijubula
Lejeuneaceae,Amphilejeunea
Bignoniaceae,Amphilophium
Geocalycaceae,Amphilophocolea
Leguminosae,Amphimas
Apocynaceae,Amphineurion
Thelypteridaceae,Amphineuron
Leguminosae,Amphinomia
Linderniaceae,Amphiolanthus
Convolvulaceae,Amphione
Compositae,Amphipappus
Portulacaceae,Amphipetalum
Rapateaceae,Amphiphyllum
Solanaceae,Amphipleis
Poaceae,Amphipogon
Hymenophyllaceae,Amphipterum
Anacardiaceae,Amphipterygium
Compositae,Amphirhapis
Violaceae,Amphirrhox
Cyperaceae,Amphiscirpus
Acanthaceae,Amphiscopia
Apocynaceae,Amphistelma
Rubiaceae,Amphistemon
Bignoniaceae,Amphitecna
Leguminosae,Amphithalea
Melastomataceae,Amphitoma
Leguminosae,Amphodus
Polypodiaceae,Amphoradenium
Orchidaceae,Amphorchis
Compositae,Amphoricarpos
Orthotrichaceae,Amphoridium
Funariaceae,Amphoritheca
Melastomataceae,Amphorocalyx
Santalaceae,Amphorogyne
Leguminosae,Amphymenium
Boraginaceae,Amsinckia
Apocynaceae,Amsonia
Araceae,Amydrium
Loranthaceae,Amyema
Rosaceae,Amygdalopersica
Rosaceae,Amygdalopsis
Rosaceae,Amygdalus
Loranthaceae,Amylotheca
Euphorbiaceae,Amyrea
Rutaceae,Amyris
Thymelaeaceae,Amyxa
Euphorbiaceae,Anabaena
Amaranthaceae,Anabasis
Apocynaceae,Anabata
Pottiaceae,Anacalypta
Anacampserotaceae,Anacampseros
Crassulaceae,Anacampseros
Orchidaceae,x Anacamptiplatanthera
Orchidaceae,Anacamptis
Fabroniaceae,Anacamptodon
Orchidaceae,x Anacamptorchis
Compositae,Anacantha
Cucurbitaceae,Anacaona
Anacardiaceae,Anacardium
Orchidaceae,Anacheilium
Bartramiaceae,Anacolia
Olacaceae,Anacolosa
Gentianaceae,Anacolus
Compositae,Anacyclus
Poaceae,Anadelphia
Leguminosae,Anadenanthera
Araceae,Anadendrum
Proteaceae,Anadenia
Melastomataceae,Anaectocalyx
Gentianaceae,Anagallidium
Primulaceae,Anagallis
Leguminosae,Anagyris
Araliaceae,Anakasia
Apiaceae,Analyrium
Scrophulariaceae,Anamaria
Menispermaceae,Anamirta
Bromeliaceae,Ananas
Compositae,Anandria
Cucurbitaceae,Anangia
Pteridaceae,Ananthacorus
Apocynaceae,Anantherix
Iridaceae,Anapalina
Polypodiaceae,Anapausia
Polypodiaceae,Anapeltis
Compositae,Anaphalioides
Compositae,Anaphalis
Anacardiaceae,Anaphrenium
Araceae,Anaphyllopsis
Araceae,Anaphyllum
Saxifragaceae,Anarmosa
Plantaginaceae,Anarrhinum
Anarthriaceae,Anarthria
Leguminosae,Anarthrophyllum
Polypodiaceae,Anarthropteris
Leguminosae,Anarthrosyne
Loganiaceae,Anasser
Brassicaceae,Anastatica
Stilbaceae,Anastrabe
Compositae,Anastraphia
Anastrophyllaceae,Anastrepta
Poaceae,Anastrophus
Anastrophyllaceae,Anastrophyllum
Anacardiaceae,Anasyllis
Orchidaceae,Anathallis
Poaceae,Anatherostipa
Poaceae,Anatherum
Apocynaceae,Anatropanthus
Anacardiaceae,Anauxanopetalum
Annonaceae,Anaxagorea
Compositae,Anaxeton
Polypodiaceae,Anaxetum
Annonaceae,Ancana
Compositae,Ancathia
Violaceae,Anchietea
Araceae,Anchomanes
Brassicaceae,Anchonium
Boraginaceae,Anchusa
Boraginaceae,Anchusopsis
Poaceae,Ancistrachne
Poaceae,Ancistragrostis
Acanthaceae,Ancistranthus
Cactaceae,Ancistrocactus
Compositae,Ancistrocarphus
Malvaceae,Ancistrocarpus
Boraginaceae,Ancistrocarya
Orchidaceae,Ancistrochilus
Ancistrocladaceae,Ancistrocladus
Meteoriaceae,Ancistrodes
Melastomataceae,Ancistrodesmus
Clusiaceae,Ancistrolobus
Orchidaceae,Ancistrorhynchus
Acanthaceae,Ancistrostylis
Passifloraceae,Ancistrothyrsus
Leguminosae,Ancistrotropis
Rosaceae,Ancistrum
Ochnaceae,Ancouratea
Rubiaceae,Ancylanthos
Apocynaceae,Ancylobothrys
Apocynaceae,Ancylobotrys
Gesneriaceae,Ancylostemon
Polygalaceae,Ancylotropis
Leguminosae,Andaca
Malvaceae,Andeimalva
Cactaceae,Andenea
Compositae,Anderbergia
Ericaceae,Andersonia
Piperaceae,Anderssoniopiper
Orchidaceae,Andinia
Cactaceae,Andinopuntia
Leguminosae,Andira
Hypnaceae,Andoa
Phyllanthaceae,Andrachne
Nyctaginaceae,Andradea
Leguminosae,Andradia
Rutaceae,Andreadoxa
Andreaeaceae,Andreaea
Andreaeobryaceae,Andreaeobryum
Brassicaceae,Andreoskia
Jungermanniaceae,Andrewsianthus
Apiaceae,Andriana
Proteaceae,Andriapetalum
Malvaceae,Androcalva
Leguminosae,Androcalymma
Solanaceae,Androcera
Orchidaceae,Androcorys
Pelliaceae,Androcryphia
Colchicaceae,Androcymbium
Sabiaceae,Androglossa
Acanthaceae,Andrographis
Bromeliaceae,Androlaechmea
Bromeliaceae,Androlepis
Ericaceae,Andromeda
Menispermaceae,Androphylax
Poaceae,Andropogon
Poaceae,Andropterum
Orchidaceae,Androrchis
Primulaceae,Androsace
Hypericaceae,Androsaemum
Passifloraceae,Androsiphonia
Picrodendraceae,Androstachys
Asparagaceae,Androstephium
Anacardiaceae,Androtium
Cyperaceae,Androtrichum
Scrophulariaceae,Androya
Compositae,Andryala
Brassicaceae,Andrzeiowskia
Apocynaceae,Anechites
Commelinaceae,Aneilema
Anemiaceae,Aneimiaebotrys
Menispermaceae,Anelasma
Brassicaceae,Anelsonia
Asparagaceae,Anemarrhena
Anemiaceae,Anemia
Anemiaceae,Anemidictyon
Compositae,Anemocarpa
Ranunculaceae,Anemoclema
Ranunculaceae,Anemonanthea
Ranunculaceae,Anemonastrum
Ranunculaceae,Anemone
Ranunculaceae,Anemonella
Ranunculaceae,Anemonidium
Ranunculaceae,Anemonoides
Ranunculaceae,Anemonopsis
Bignoniaceae,Anemopaegma
Saururaceae,Anemopsis
Melastomataceae,Anerincleistus
Gesneriaceae,Anetanthus
Apiaceae,Anethum
Pteridaceae,Anetium
Erythroxylaceae,Aneulophus
Aneuraceae,Aneura
Apocynaceae,Angadenia
Myricaceae,Angeia
Compositae,Angeldiazia
Apiaceae,Angelica
Plantaginaceae,Angelonia
Misodendraceae,Angelopogon
Compositae,Angelphytum
Compositae,Angianthus
Apiaceae,Anginon
Marattiaceae,Angiopteris
Acanthaceae,Angkalanthus
Podostemaceae,Angolaea
Apocynaceae,Angolluma
Myrtaceae,Angophora
Orchidaceae,Angorkis
Apiaceae,Angoseseli
Rutaceae,Angostura
Euphorbiaceae,Angostylis
Orchidaceae,Angraecopsis
Orchidaceae,Angraecum
Colchicaceae,Anguillaria
Brassicaceae,Anguillicarpus
Cucurbitaceae,Anguina
Orchidaceae,Anguloa
Cucurbitaceae,Anguria
Leguminosae,Angylocalyx
Cactaceae,Anhalonium
Lauraceae,Aniba
Pottiaceae,Anictangium
Apiaceae,Anidrum
Haemodoraceae,Anigozanthos
Smilacaceae,Aniketon
Leguminosae,Anil
Leguminosae,Anila
Amaranthaceae,Anisacantha
Acanthaceae,Anisacanthus
Apiaceae,Anisactis
Linaceae,Anisadenia
Orobanchaceae,Anisantherina
Convolvulaceae,Aniseia
Poaceae,Aniselytron
Euphorbiaceae,Anisepta
Ericaceae,Aniserica
Rutaceae,Anisifolium
Athyriaceae,Anisocampium
Capparaceae,Anisocapparis
Compositae,Anisocarpus
Melastomataceae,Anisocentrum
Compositae,Anisochaeta
Lamiaceae,Anisochilus
Compositae,Anisocoma
Menispermaceae,Anisocycla
Malvaceae,Anisodontea
Solanaceae,Anisodus
Athyriaceae,Anisogonium
Leguminosae,Anisolotus
Lamiaceae,Anisomeles
Phytolaccaceae,Anisomeria
Rubiaceae,Anisomeris
Compositae,Anisopappus
Anisophylleaceae,Anisophyllea
Euphorbiaceae,Anisophyllum
Apiaceae,Anisopoda
Poaceae,Anisopogon
Dipterocarpaceae,Anisoptera
Apocynaceae,Anisopus
Poaceae,Anisopyrum
Apiaceae,Anisosciadium
Acanthaceae,Anisosepalum
Acanthaceae,Anisostachya
Bryaceae,Anisostichium
Aizoaceae,Anisostigma
Acanthaceae,Anisotes
Dicranaceae,Anisothecium
Compositae,Anisothrix
Apocynaceae,Anisotoma
Apiaceae,Anisotome
Apiaceae,Anisum
Leguminosae,Ankylobus
Caryophyllaceae,Ankyropetalum
Gesneriaceae,Anna
Euphorbiaceae,Annesijoa
Pentaphylacaceae,Anneslea
Leguminosae,Anneslia
Apiaceae,Annesorhiza
Annonaceae,Annickia
Annonaceae,Annona
Malvaceae,Anoda
Apocynaceae,Anodendron
Gesneriaceae,Anodiscus
Grimmiaceae,Anodon
Orthotrichaceae,Anodontium
Cunoniaceae,Anodopetalum
Seligeriaceae,Anodus
Pottiaceae,Anoectangium
Orchidaceae,Anoectochilus
Orchidaceae,x Anoectomaria
Combretaceae,Anogeissus
Onagraceae,Anogra
Pteridaceae,Anogramma
Moringaceae,Anoma
Acanthaceae,Anomacanthus
Jungermanniaceae,Anomacaulis
Ericaceae,Anomalanthus
Lejeuneaceae,Anomalolejeunea
Malpighiaceae,Anomalopterys
Cucurbitaceae,Anomalosicyos
Annonaceae,Anomianthus
Bryaceae,Anomobryopsis
Bryaceae,Anomobryum
Calyceraceae,Anomocarpus
Poaceae,Anomochloa
Cephaloziaceae,Anomoclada
Thuidiaceae,Anomodon
Gymnomitriaceae,Anomomarsupella
Apiaceae,Anomopanax
Menispermaceae,Anomospermum
Euphorbiaceae,Anomostachys
Compositae,Anomostephium
Apocynaceae,Anomotassa
Geocalycaceae,Anomylia
Annonaceae,Anonidium
Elaeocarpaceae,Anoniodes
Leguminosae,Anonis
Leguminosae,Anonychium
Orobanchaceae,Anoplanthus
Boraginaceae,Anoplocaryum
Lejeuneaceae,Anoplolejeunea
Bromeliaceae,Anoplophytum
Pteridaceae,Anopteris
Escalloniaceae,Anopterus
Rhizophoraceae,Anopyxis
Malvaceae,Anotea
Rubiaceae,Anotis
Caryophyllaceae,Anotites
Melastomataceae,Anplectrella
Melastomataceae,Anplectrum
Rutaceae,Anquetilia
Basellaceae,Anredera
Orchidaceae,Ansellia
Rhizophoraceae,Anstrutheria
Aizoaceae,Antegibbaeum
Compositae,Antennaria
Polygonaceae,Antenoron
Compositae,Anteremanthus
Orchidaceae,x Anterioherorchis
Orchidaceae,x Anteriopaludorchis
Acanthaceae,Anthacanthus
Passifloraceae,Anthactinia
Pedaliaceae,Anthadenia
Poaceae,Anthaenantia
Poaceae,Anthaenantiopsis
Polygalaceae,Anthalogea
Convolvulaceae,Anthanema
Apocynaceae,Anthanotis
Compositae,x Anthechamomilla
Compositae,x Anthechrysanthemum
Antheliaceae,Anthelia
Acanthaceae,Antheliacanthus
Antheliaceae,Anthelis
Compositae,x Anthematricaria
Compositae,x Anthemimatricaria
Compositae,Anthemiopsis
Compositae,Anthemis
Poaceae,Anthephora
Commelinaceae,Anthericopsis
Asparagaceae,Anthericum
Asparagaceae,x Antherisia
Compositae,Antheropeas
Leguminosae,Antheroporum
Rubiaceae,Antherostele
Scrophulariaceae,Antherothamnus
Melastomataceae,Antherotoma
Melastomataceae,Antheryta
Poaceae,Anthistiria
Santalaceae,Anthobolus
Meliaceae,Anthocarpa
Rubiaceae,Anthocephalus
Compositae,Anthocerastes
Solanaceae,Anthocercis
Anthocerotaceae,Anthoceros
Amaranthaceae,Anthochlamys
Poaceae,Anthochloa
Restionaceae,Anthochortus
Gentianaceae,Anthocleista
Ericaceae,Anthodendron
Caryocaraceae,Anthodiscus
Celastraceae,Anthodon
Orchidaceae,Anthogonium
Elaeocarpaceae,Antholoma
Iridaceae,Antholyza
Rosaceae,Anthomeles
Leguminosae,Anthonotha
Poaceae,Anthopogon
Ericaceae,Anthopteropsis
Ericaceae,Anthopterus
Rubiaceae,Anthorrhiza
Poaceae,Anthosachne
Rubiaceae,Anthospermopsis
Rubiaceae,Anthospermum
Euphorbiaceae,Anthostema
Goodeniaceae,Anthotium
Solanaceae,Anthotroche
Poaceae,Anthoxanthum
Apiaceae,x Anthrichaerophyllum
Apiaceae,Anthriscus
Araceae,Anthurium
Leguminosae,Anthyllis
Moraceae,Antiaris
Moraceae,Antiaropsis
Scrophulariaceae,Anticharis
Melanthiaceae,Anticlea
Santalaceae,Antidaphne
Phyllanthaceae,Antidesma
Polygonaceae,Antigonon
Aspleniaceae,Antigramma
Compositae,Antillanthus
Compositae,Antillia
Aizoaceae,Antimima
Solanaceae,Antimion
Salicaceae,Antinisa
Poaceae,Antinoria
Lonchitidaceae,Antiosorus
Apocynaceae,Antiostelma
Boraginaceae,Antiotrema
Compositae,Antiphiona
Saxifragaceae,Antiphylla
Boraginaceae,Antiphytum
Rubiaceae,Antirhea
Plantaginaceae,Antirrhinum
Rubiaceae,Antirrhoea
Melastomataceae,Antisola
Primulaceae,Antistrophe
Menispermaceae,Antitaxis
Compositae,Antithrixia
Apocynaceae,Antitoxicum
Leucodontaceae,Antitrichia
Menispermaceae,Antizoma
Porellaceae,Antoiria
Loganiaceae,Antonia
Leguminosae,Antopetitia
Loranthaceae,Antriba
Anacardiaceae,Antrocaryon
Pteridaceae,Antrophyum
Compositae,Antrospermum
Apocynaceae,Antura
Araceae,Anubias
Nyctaginaceae,Anulocaulis
Compositae,Anura
Nepenthaceae,Anurosperma
Leguminosae,Anurus
Compositae,Anvillea
Caryophyllaceae,Anychia
Dicranaceae,Aongstroemia
Dicranaceae,Aongstroemiopsis
Rubiaceae,Aoranthe
Loasaceae,Aosa
Compositae,Aostea
Leguminosae,Aotus
Crossosomataceae,Apacheria
Leguminosae,Apalatoa
Compositae,Apalochlamys
Bryaceae,Apalodium
Polypodiaceae,Apalophlebia
Aristolochiaceae,Apama
Compositae,Apargia
Rubiaceae,Aparine
Euphorbiaceae,Aparisthmium
Acanthaceae,Apassalus
Actinidiaceae,Apatelia
Aizoaceae,Apatesia
Melastomataceae,Apatitia
Celastraceae,Apatophyllum
Malvaceae,Apeiba
Poaceae,Apera
Lauraceae,Aperiphracta
Campanulaceae,Apetahia
Leguminosae,Aphaca
Rubiaceae,Aphaenandra
Compositae,Aphanactis
Meliaceae,Aphanamixis
Cannabaceae,Aphananthe
Arecaceae,Aphandra
Poaceae,Aphanelytrum
Rosaceae,Aphanes
Sapindaceae,Aphania
Amaranthaceae,Aphanisma
Leguminosae,Aphanocalyx
Rubiaceae,Aphanocarpus
Lamiaceae,Aphanochilus
Sapindaceae,Aphanococcus
Lejeuneaceae,Aphanolejeunea
Compositae,Aphanopappus
Aphanopetalaceae,Aphanopetalum
Apiaceae,Aphanopleura
Funariaceae,Aphanorrhegma
Acanthaceae,Aphanosperma
Apocynaceae,Aphanostelma
Ranunculaceae,Aphanostemma
Compositae,Aphanostephus
Apocynaceae,Aphanostylis
Acanthaceae,Aphelandra
Acanthaceae,Aphelandrella
Compositae,Aphelexis
Centrolepidaceae,Aphelia
Aphloiaceae,Aphloia
Euphorbiaceae,Aphora
Acanthaceae,Aphragmia
Brassicaceae,Aphragmus
Asparagaceae,Aphyllanthes
Compositae,Aphyllocladus
Leguminosae,Aphyllodium
Orobanchaceae,Aphyllon
Orchidaceae,Aphyllorchis
Hydnoraceae,Aphyteia
Apiaceae,Apiastrum
Asparagaceae,Apicra
Podostemaceae,Apinagia
Apiaceae,Apinella
Bryaceae,Apiocarpa
Sapindaceae,Apiocarpus
Apiaceae,Apiopetalum
Leguminosae,Apios
Apiaceae,Apium
Brassicaceae,Aplanodes
Orchidaceae,Aplectrum
Solanaceae,Aplocarya
Splachnaceae,Aplodon
Compositae,Aplopappus
Convolvulaceae,Aplostylis
Compositae,Aplotaxis
Jungermanniaceae,Aplozia
Poaceae,Apluda
Araceae,Apoballis
Rutaceae,Apocaulon
Poaceae,Apochiton
Primulaceae,Apochoris
Poaceae,Apoclada
Poaceae,Apocopis
Apocynaceae,Apocynum
Euphorbiaceae,Apodandra
Cucurbitaceae,Apodanthera
Apodanthaceae,Apodanthes
Restionaceae,Apodasmia
Apiaceae,Apodicarpum
Loranthaceae,Apodina
Phyllanthaceae,Apodiscus
Compositae,Apodocephala
Amaryllidaceae,Apodolirion
Celastraceae,Apodostigma
Leguminosae,Apodynomene
Icacinaceae,Apodytes
Compositae,Apogon
Lauraceae,Apollonias
Gymnomitriaceae,Apomarsupella
Metzgeriaceae,Apometzgeria
Rubiaceae,Apomuria
Aponogetonaceae,Aponogeton
Capparaceae,Apophyllum
Leguminosae,Apoplanesia
Convolvulaceae,Apopleumon
Compositae,Apopyros
Leguminosae,Aporanthus
Cactaceae,x Aporberocereus
Sapindaceae,Aporetica
Cactaceae,Aporocactus
Cactaceae,x Aporophyllum
Phyllanthaceae,Aporosa
Orchidaceae,Aporostylis
Sapindaceae,Aporrhiza
Acanthaceae,Aporuellia
Compositae,Aposeris
Orchidaceae,Apostasia
Compositae,Apostates
Treubiaceae,Apotreubia
Lamiaceae,Apozia
Orchidaceae,Appendicula
Melastomataceae,Appendicularia
Hydrocharitaceae,Appertiella
Rubiaceae,Appunia
Olacaceae,Aptandra
Burmanniaceae,Apteria
Brassicaceae,Apterigia
Anacardiaceae,Apterokarpos
Hymenophyllaceae,Apteropteris
Theaceae,Apterosperma
Amblystegiaceae,Apterygium
Melastomataceae,Apteuxis
Scrophulariaceae,Aptosimum
Sematophyllaceae,Aptychella
Sematophyllaceae,Aptychopsis
Sematophyllaceae,Aptychus
Leguminosae,Apuleia
Leguminosae,Apurimacia
Solanaceae,Aquartia
Thymelaeaceae,Aquilaria
Ranunculaceae,Aquilegia
Brassicaceae,Arabidella
Brassicaceae,Arabidopsis
Brassicaceae,Arabis
Orchidaceae,Aracamunia
Leguminosae,Arachidna
Leguminosae,Arachis
Phyllanthaceae,Arachne
Dryopteridaceae,Arachniodes
Lepidoziaceae,Arachniopsis
Orchidaceae,Arachnis
Orchidaceae,Arachnites
Corsiaceae,Arachnitis
Ericaceae,Arachnocalyx
Compositae,Arachnopogon
Rubiaceae,Arachnothryx
Leguminosae,Arachus
Compositae,Aracium
Bromeliaceae,Araeococcus
Apiaceae,Arafoe
Leguminosae,Aragallus
Plantaginaceae,Aragoa
Davalliaceae,Araiostegia
Davalliaceae,Araiostegiella
Araliaceae,Aralia
Torricelliaceae,Aralidium
Rutaceae,Araliopsis
Leguminosae,Arapatiella
Rhamnaceae,Araracuara
Xyridaceae,Aratitiyopea
Araucariaceae,Araucaria
Apocynaceae,Araujia
Compositae,Arbelaezaster
Poaceae,Arberella
Passifloraceae,Arboa
Neckeraceae,Arbuscula
Hypopterygiaceae,Arbusculohypopterygium
Ericaceae,Arbutus
Menispermaceae,Arcangelisia
Aspleniaceae,Arcasplenium
Santalaceae,Arceuthobium
Lardizabalaceae,Archakebia
Apiaceae,Archangelica
Marattiaceae,Archangiopteris
Lamiaceae,Archboldia
Pentaphylacaceae,Archboldiodendron
Apiaceae,Archemora
Pseudolepicoleaceae,Archeochaete
Pseudolepicoleaceae,Archeophylla
Hookeriaceae,Archephemeropsis
Ericaceae,Archeria
Amaranthaceae,Archiatriplex
Compositae,Archibaccharis
Urticaceae,Archiboehmeria
Leguminosae,Archidendron
Leguminosae,Archidendropsis
Archidiaceae,Archidium
Solanaceae,Archihyoscyamus
Lejeuneaceae,Archilejeunea
Balanophoraceae,Archimedea
Misodendraceae,Archiphyllum
Solanaceae,Archiphysalis
Myrtaceae,Archirhodomyrtus
Compositae,Archiserratula
Orchidaceae,Archivea
Arecaceae,Archontophoenix
Bonnetiaceae,Archytaea
Leguminosae,Arcoa
Poaceae,Arctagrostis
Compositae,Arctanthemum
Ranunculaceae,Arcteranthis
Ericaceae,Arcterica
Compositae,Arctium
Dicranaceae,Arctoa
Gesneriaceae,Arctocalyx
Poaceae,x Arctodupontia
Compositae,Arctogeron
Papaveraceae,Arctomecon
Poaceae,Arctophila
Poaceae,Arctopoa
Apiaceae,Arctopus
Geocalycaceae,Arctoscyphus
Ericaceae,Arctostaphylos
Compositae,Arctotheca
Compositae,Arctotis
Piperaceae,Arctottonia
Ericaceae,Arctous
Apiaceae,Arcuatopterus
Malvaceae,Arcynospermum
Brassicaceae,Arcyosperma
Tectariaceae,Arcypteris
Rubiaceae,Arcytophyllum
Primulaceae,Ardisia
Primulaceae,Ardisiandra
Arecaceae,Areca
Rosaceae,Aremonia
Caryophyllaceae,Arenaria
Arecaceae,Arenga
Aizoaceae,Arenifera
Cactaceae,Arequipa
Cactaceae,Arequipiopsis
Orchidaceae,Arethusa
Orchidaceae,Arethusantha
Primulaceae,Aretia
Caprifoliaceae,Aretiastrum
Sapindaceae,Arfeuillea
Sapotaceae,Argania
Leguminosae,Argelasia
Apocynaceae,Argelia
Papaveraceae,Argemone
Rosaceae,Argentina
Compositae,Argentipallium
Aizoaceae,Argeta
Euphorbiaceae,Argithamnia
Rubiaceae,Argocoffeopsis
Euphorbiaceae,Argomuellera
Argophyllaceae,Argophyllum
Rubiaceae,Argostemma
Boraginaceae,Argusia
Boraginaceae,Arguzia
Bignoniaceae,Argylia
Compositae,Argyranthemum
Compositae,Argyrautia
Compositae,x Argyrautia
Convolvulaceae,Argyreia
Melastomataceae,Argyrella
Bryaceae,Argyrobryum
Pteridaceae,Argyrochosma
Compositae,Argyrocome
Leguminosae,Argyrocytisus
Malvaceae,Argyrodendron
Aizoaceae,Argyroderma
Compositae,Argyroglottis
Leguminosae,Argyrolobium
Compositae,Argyrophyton
Amaranthaceae,Argyrostachys
Compositae,Argyrotegium
Euphorbiaceae,Argyrothamnia
Compositae,Argyroxiphium
Euphorbiaceae,Argythamnia
Rosaceae,Aria
Leguminosae,Ariaria
Compositae,Arida
Aizoaceae,Aridaria
Araceae,Aridarum
Myrtaceae,Arillastrum
Aquifoliaceae,Arinemia
Cactaceae,Ariocarpus
Araceae,Ariopsis
Rosaceae,Ariosorbus
Gentianaceae,Aripuana
Araceae,Arisaema
Araceae,Arisarum
Iridaceae,Aristea
Menispermaceae,Aristega
Compositae,Aristeguietia
Poaceae,Aristida
Polygonaceae,Aristocapsa
Picrodendraceae,Aristogeitonia
Aristolochiaceae,Aristolochia
Poaceae,Aristopsis
Elaeocarpaceae,Aristotelia
Schoepfiaceae,Arjona
Cucurbitaceae,Arkezostis
Compositae,Armania
Cactaceae,Armatocereus
Rosaceae,Armeniaca
Rosaceae,Armenoprunus
Plumbaginaceae,Armeria
Plumbaginaceae,Armeriastrum
Vitaceae,Arminia
Orchidaceae,Armodorum
Amaranthaceae,Armola
Brassicaceae,Armoracia
Compositae,Arnaldoa
Boraginaceae,Arnebia
Arnelliaceae,Arnellia
Thymelaeaceae,Arnhemia
Compositae,Arnica
Compositae,Arnicastrum
Celastraceae,Arnicratea
Xanthorrhoeaceae,Arnocrinum
Compositae,Arnoglossum
Cunoniaceae,Arnoldia
Compositae,Arnoseris
Orchidaceae,Arnottia
Rosaceae,Aronia
Compositae,Aronicum
Araceae,Arophyton
Leguminosae,Arouna
Orchidaceae,Arpophyllum
Bignoniaceae,Arrabidaea
Apiaceae,Arracacia
Poaceae,Arrhenatherum
Compositae,Arrhenechthites
Aulacomniaceae,Arrhenopterum
Acanthaceae,Arrhostoxylum
Cactaceae,Arrojadoa
Compositae,Arrojadocharis
Caryophyllaceae,Arrostia
Compositae,Arrowsmithia
Clusiaceae,Arrudea
Ranunculaceae,Arsenjevia
Ericaceae,Arsenococcus
Annonaceae,Artabotrys
Compositae,Artanacetum
Linderniaceae,Artanema
Piperaceae,Artanthe
Apiaceae,Artedia
Compositae,Artemisia
Compositae,Artemisiella
Compositae,Artemisiopsis
Amaranthaceae,Arthraerua
Poaceae,Arthragrostis
Poaceae,Arthratherum
Loranthaceae,Arthraxon
Poaceae,Arthraxon
Dryopteridaceae,Arthrobotrya
Dryopteridaceae,Arthrobotrys
Leguminosae,Arthrocarpum
Cactaceae,Arthrocereus
Orchidaceae,Arthrochilus
Leguminosae,Arthroclianthus
Amaranthaceae,Arthrocnemum
Calymperaceae,Arthrocormus
Brassicaceae,Arthrolobus
Polypodiaceae,Arthromeris
Araliaceae,Arthrophyllum
Amaranthaceae,Arthrophytum
Asparagaceae,Arthropodium
Poaceae,Arthropogon
Tectariaceae,Arthropteris
Leguminosae,Arthrosamanea
Thymelaeaceae,Arthrosolen
Leguminosae,Arthrosprion
Poaceae,Arthrostachys
Melastomataceae,Arthrostema
Melastomataceae,Arthrostemma
Poaceae,Arthrostylidium
Cyperaceae,Arthrostylis
Apocynaceae,Artia
Moraceae,Artocarpus
Orchidaceae,Artorima
Leguminosae,Artrolobium
Araceae,Arum
Rosaceae,Aruncus
Orchidaceae,Arundina
Poaceae,Arundinaria
Poaceae,Arundinella
Poaceae,Arundo
Poaceae,Arundoclaytonia
Caryophyllaceae,Arversia
Sapindaceae,Arytera
Compositae,Asanthus
Orchidaceae,Asarca
Plantaginaceae,Asarina
Aristolochiaceae,Asarum
Compositae,Ascaricida
Chloranthaceae,Ascarina
Thymelaeaceae,Aschenfeldtia
Brassicaceae,Aschersoniodoxa
Pottiaceae,Aschisma
Melastomataceae,Aschistanthera
Ditrichaceae,Aschistodon
Apiaceae,Asciadium
Orchidaceae,Ascidieria
Compositae,Ascidiogyne
Porellaceae,Ascidiota
Marcgraviaceae,Ascium
Solanaceae,Ascleia
Apocynaceae,Asclepias
Orchidaceae,Ascocentropsis
Orchidaceae,Ascocentrum
Orchidaceae,Ascochilopsis
Orchidaceae,Ascochilus
Orchidaceae,Ascoglossum
Polypodiaceae,Ascogrammitis
Cyperaceae,Ascolepis
Acanthaceae,Ascotheca
Hypericaceae,Ascyrum
Rubiaceae,Asemanthia
Polygalaceae,Asemeia
Orobanchaceae,Asepalum
Phyllanthaceae,Ashtonia
Annonaceae,Asimina
Aristolochiaceae,Asiphonia
Compositae,Askellia
Apocynaceae,Asketanthera
Restionaceae,Askidiosperma
Lentibulariaceae,Askofake
Leguminosae,Aspalathoides
Leguminosae,Aspalathus
Leguminosae,Aspalthium
Asparagaceae,Asparagopsis
Asparagaceae,Asparagus
Orchidaceae,Aspasia
Rubiaceae,Aspera
Poaceae,Asperella
Brassicaceae,Asperuginoides
Boraginaceae,Asperugo
